time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2022-03-15 17:57:36+0000,60.9,167.0,21.8,17.40506,56.66013,2.6085343,1386.0,47.691784,7.0
2022-03-23 21:30:44+0000,62.5,167.0,22.4,16.709671,57.137165,2.646167,1410.0,49.41029,7.0
2022-03-31 22:33:21+0000,61.6,167.0,22.0,16.545362,57.24988,2.6127226,1397.0,48.795334,7.0
2022-04-02 16:27:52+0000,60.6,167.0,21.7,17.371353,56.68325,2.5965676,1382.0,47.47639,6.0
2022-04-05 22:29:23+0000,62.5,167.0,22.4,16.76407,57.09985,2.6444132,1410.0,49.378044,7.0
2022-04-08 12:51:32+0000,61.8,167.0,22.1,16.392788,57.354546,2.6261952,1400.0,49.04306,7.0
2022-04-13 06:23:03+0000,61.2,167.0,21.9,15.797948,57.762608,2.619098,1391.0,48.91256,7.0
2022-04-14 11:17:48+0000,62.1,167.0,22.2,16.269796,57.43892,2.6430721,1404.0,49.353382,7.0
2022-04-22 09:02:46+0000,62.1,167.0,22.2,16.543547,57.251125,2.6343036,1404.0,49.192154,7.0
2022-04-30 08:43:36+0000,61.7,167.0,22.1,16.507526,57.275837,2.6182313,1398.0,48.896626,7.0
2022-05-04 22:15:58+0000,63.0,167.0,22.5,16.825308,57.05784,2.66389,1418.0,49.736168,8.0
2022-05-08 17:09:05+0000,62.2,167.0,22.3,16.254572,57.449364,2.6478796,1406.0,49.441776,7.0
2022-05-13 22:34:02+0000,62.8,167.0,22.5,16.586535,57.221638,2.663044,1415.0,49.72061,8.0
2022-05-14 11:56:10+0000,62.5,167.0,22.4,16.57911,57.22673,2.650376,1410.0,49.48768,7.0
2022-05-15 18:40:32+0000,62.5,167.0,22.4,16.87287,57.02521,2.6409059,1410.0,49.31355,7.0
2022-05-18 21:56:53+0000,63.0,167.0,22.5,17.019594,56.92456,2.6575766,1418.0,49.62008,8.0
2022-05-21 13:03:23+0000,63.0,167.0,22.5,17.030388,56.917156,2.6572258,1418.0,49.613632,8.0
2022-05-22 21:42:23+0000,63.0,167.0,22.5,17.041182,56.90975,2.6568751,1418.0,49.60718,8.0
2022-05-28 21:00:58+0000,62.6,167.0,22.4,16.759014,57.103317,2.6488698,1412.0,49.459988,7.0
2022-05-29 10:17:29+0000,61.8,167.0,22.1,16.491817,57.286613,2.6230385,1400.0,48.985016,7.0
2022-06-04 11:49:57+0000,61.8,167.0,22.1,16.22774,57.46777,2.6314564,1400.0,49.1398,7.0
2022-06-07 16:52:20+0000,61.3,167.0,21.9,15.838733,57.73463,2.6221514,1392.0,48.968704,7.0
2022-06-11 20:45:49+0000,62.4,167.0,22.3,16.409527,57.343063,2.6515315,1409.0,49.508926,7.0
2022-06-19 17:55:17+0000,60.6,167.0,21.7,17.019459,56.924652,2.6077914,1382.0,47.678413,6.0
2022-06-22 20:52:41+0000,60.6,167.0,21.7,17.25039,56.76623,2.600426,1382.0,47.545837,6.0
2022-06-25 20:37:20+0000,61.1,167.0,21.9,15.734768,57.80595,2.6167457,1389.0,48.86931,7.0
2022-06-28 16:56:36+0000,60.7,167.0,21.7,16.994717,56.941624,2.6129496,1383.0,47.77126,6.0
2022-07-12 16:16:46+0000,61.8,167.0,22.1,16.084698,57.5659,2.6360161,1400.0,49.22364,7.0
2022-07-13 13:27:28+0000,62.6,167.0,22.4,16.596075,57.21509,2.654131,1412.0,49.556725,7.0
2022-07-16 22:25:03+0000,62.6,167.0,22.4,16.520037,57.267254,2.6565862,1412.0,49.601868,7.0
2022-07-21 23:37:15+0000,61.7,167.0,22.1,16.11077,57.54801,2.6308582,1398.0,49.1288,7.0
2022-07-22 15:17:48+0000,61.7,167.0,22.1,16.232,57.464848,2.6269999,1398.0,49.057858,7.0
2022-07-24 14:52:45+0000,61.3,167.0,21.9,16.093872,57.559605,2.6140842,1392.0,48.820374,7.0
2022-07-27 11:50:13+0000,60.8,167.0,21.8,17.430395,56.64275,2.6033764,1385.0,47.59894,7.0
2022-07-31 23:10:35+0000,62.0,167.0,22.2,15.934103,57.669205,2.649489,1403.0,49.471367,7.0
2022-08-04 20:07:54+0000,61.1,167.0,21.9,15.612346,57.88993,2.620604,1389.0,48.94025,7.0
2022-08-07 19:51:30+0000,61.4,167.0,22.0,15.61359,57.889076,2.633623,1394.0,49.179634,7.0
2022-08-31 21:19:19+0000,62.7,167.0,22.4,16.77567,57.091892,2.6526248,1413.0,49.52903,8.0
2022-09-01 08:49:31+0000,62.7,167.0,22.4,17.32878,56.71246,2.634737,1413.0,49.20012,8.0
2022-09-03 23:33:17+0000,62.7,167.0,22.4,16.77567,57.091892,2.6526248,1413.0,49.52903,8.0
2022-09-04 21:25:15+0000,62.0,167.0,22.2,16.679909,57.15758,2.6256382,1403.0,49.032818,7.0
2022-09-06 23:07:43+0000,62.8,167.0,22.5,16.803095,57.07308,2.6560292,1415.0,49.591625,8.0
2022-09-10 14:36:19+0000,62.2,167.0,22.3,16.582546,57.224373,2.6373572,1406.0,49.2483,7.0
2022-09-11 23:05:49+0000,62.2,167.0,22.3,16.309235,57.411865,2.6461258,1406.0,49.40953,7.0
2022-09-13 16:20:58+0000,61.5,167.0,22.0,15.930965,57.671356,2.6279078,1395.0,49.074547,7.0
2022-09-14 13:13:15+0000,61.8,167.0,22.1,16.777903,57.09036,2.6139193,1400.0,48.817337,7.0
2022-09-17 00:10:24+0000,62.5,167.0,22.4,16.62263,57.196877,2.648973,1410.0,49.461884,7.0
2022-09-17 22:58:00+0000,62.5,167.0,22.4,16.52471,57.26405,2.6521297,1410.0,49.519928,7.0
2022-09-19 22:36:10+0000,61.9,167.0,22.1,16.322367,57.40286,2.6327562,1401.0,49.1637,7.0
2022-09-22 23:00:35+0000,62.9,167.0,22.5,16.668274,57.165565,2.6646945,1416.0,49.75096,8.0
2022-09-23 10:28:51+0000,62.1,167.0,22.2,16.499746,57.281174,2.6357067,1404.0,49.21795,7.0
2022-09-24 08:00:27+0000,62.6,167.0,22.4,17.28042,56.745632,2.632034,1412.0,49.15042,7.0
2022-09-25 22:46:15+0000,63.6,167.0,22.8,17.286703,56.74132,2.6744947,1426.0,49.93116,8.0
2022-09-26 13:52:26+0000,63.6,167.0,22.8,17.821295,56.37459,2.6569576,1426.0,49.6087,8.0
2022-09-26 21:56:29+0000,63.6,167.0,22.8,17.703684,56.455273,2.6608157,1426.0,49.67964,8.0
2022-09-26 21:57:41+0000,63.6,167.0,22.8,17.692991,56.46261,2.6611664,1426.0,49.68609,8.0
2022-09-27 13:25:38+0000,63.2,167.0,22.6,17.68662,56.46698,2.6443927,1420.0,49.377663,8.0
2022-09-27 23:01:09+0000,63.2,167.0,22.6,17.234722,56.77698,2.659124,1420.0,49.648533,8.0
2022-09-28 21:04:25+0000,63.2,167.0,22.6,17.223963,56.784363,2.6594746,1420.0,49.654984,8.0
2022-09-29 09:20:58+0000,62.8,167.0,22.5,17.506916,56.590256,2.6332307,1415.0,49.172424,8.0
2022-09-29 23:11:34+0000,62.5,167.0,22.4,16.78583,57.08492,2.6437118,1410.0,49.365143,7.0
2022-10-01 15:32:23+0000,60.8,167.0,21.8,17.178303,56.815685,2.6114435,1385.0,47.74415,7.0
2022-10-01 23:04:25+0000,63.4,167.0,22.7,17.169628,56.821636,2.6697907,1423.0,49.844666,8.0
2022-10-02 22:55:19+0000,62.7,167.0,22.4,16.688906,57.15141,2.6554308,1413.0,49.580627,8.0
2022-10-04 12:45:57+0000,62.7,167.0,22.4,17.0468,56.905895,2.6438563,1413.0,49.3678,8.0
2022-10-05 12:44:36+0000,62.7,167.0,22.4,17.155254,56.831497,2.640349,1413.0,49.303307,8.0
2022-10-05 22:53:26+0000,62.7,167.0,22.4,16.79736,57.07701,2.6519234,1413.0,49.516132,8.0
2022-10-06 21:10:36+0000,62.7,167.0,22.4,16.938349,56.980293,2.6473637,1413.0,49.432293,8.0
2022-10-07 09:51:41+0000,61.9,167.0,22.1,17.003464,56.935623,2.61101,1401.0,48.763847,7.0
2022-10-08 15:04:35+0000,61.9,167.0,22.1,16.959522,56.965767,2.6124132,1401.0,48.789642,7.0
2022-10-10 23:26:43+0000,62.9,167.0,22.5,16.960167,56.965324,2.6552246,1416.0,49.57683,8.0
2022-10-11 23:49:23+0000,62.9,167.0,22.5,16.916924,56.99499,2.6566274,1416.0,49.60263,8.0
2022-10-12 17:46:05+0000,62.9,167.0,22.5,16.9926,56.943077,2.6541724,1416.0,49.557484,8.0
2022-10-13 22:53:06+0000,62.6,167.0,22.4,16.835052,57.051155,2.6464145,1412.0,49.41484,7.0
2022-10-14 22:26:03+0000,62.9,167.0,22.5,17.068274,56.891163,2.6517172,1416.0,49.51234,8.0
2022-10-15 22:09:59+0000,62.9,167.0,22.5,16.960167,56.965324,2.6552246,1416.0,49.57683,8.0
2022-10-16 16:22:10+0000,62.9,167.0,22.5,17.15476,56.831833,2.6489112,1416.0,49.460747,8.0
2022-10-17 12:12:49+0000,62.6,167.0,22.4,16.976267,56.95428,2.641855,1412.0,49.331,7.0
2022-10-18 22:23:13+0000,62.9,167.0,22.5,17.14395,56.83925,2.649262,1416.0,49.467194,8.0
2022-10-19 23:07:25+0000,62.9,167.0,22.5,17.035841,56.913414,2.6527693,1416.0,49.53169,8.0
2022-10-20 11:04:15+0000,62.3,167.0,22.3,16.828802,57.055443,2.6337466,1407.0,49.181908,7.0
2022-10-23 16:42:25+0000,61.8,167.0,22.1,16.920944,56.992233,2.6093595,1400.0,48.733498,7.0
2022-10-23 22:28:55+0000,62.5,167.0,22.4,16.94903,56.972965,2.6384506,1410.0,49.268406,7.0
2022-10-24 11:14:30+0000,63.3,167.0,22.6,17.61571,56.515625,2.6509538,1422.0,49.498302,8.0
2022-10-26 17:32:14+0000,62.6,167.0,22.4,17.660612,56.48482,2.6197581,1412.0,48.924698,7.0
2022-10-27 21:25:21+0000,63.2,167.0,22.6,17.912569,56.311977,2.637027,1420.0,49.24223,8.0
2022-10-28 16:18:56+0000,62.1,167.0,22.2,17.726156,56.439857,2.5964234,1404.0,48.495632,7.0
2022-10-29 17:08:38+0000,61.6,167.0,22.0,16.66679,57.16658,2.6088643,1397.0,48.724392,7.0
2022-10-30 23:01:37+0000,62.9,167.0,22.5,17.338545,56.705757,2.6429484,1416.0,49.35111,8.0
2022-11-02 00:39:02+0000,62.4,167.0,22.3,16.921705,56.99171,2.6350465,1409.0,49.20581,7.0
2022-11-03 00:37:07+0000,62.4,167.0,22.3,16.899912,57.00666,2.635748,1409.0,49.218708,7.0
2022-11-03 23:59:38+0000,62.4,167.0,22.3,16.681963,57.156174,2.642763,1409.0,49.347694,7.0
2022-11-06 23:42:12+0000,63.2,167.0,22.6,17.170164,56.821266,2.6612284,1420.0,49.68723,8.0
2022-11-08 09:55:52+0000,62.3,167.0,22.3,17.330889,56.71101,2.6176124,1407.0,48.885242,7.0
2022-11-08 13:21:54+0000,62.3,167.0,22.3,16.741482,57.115345,2.6365526,1407.0,49.233505,7.0
2022-11-10 01:53:16+0000,63.6,167.0,22.8,17.896137,56.32325,2.6545024,1426.0,49.563553,8.0
2022-11-10 21:45:35+0000,62.8,167.0,22.5,17.203732,56.79824,2.6430516,1415.0,49.353004,8.0
2022-11-13 00:00:56+0000,63.5,167.0,22.7,17.238966,56.77407,2.671792,1425.0,49.881466,8.0
2022-11-13 22:58:31+0000,63.5,167.0,22.7,17.324636,56.7153,2.668986,1425.0,49.82987,8.0
2022-11-14 21:13:35+0000,63.1,167.0,22.6,17.315916,56.721283,2.6522121,1419.0,49.521442,8.0
2022-11-18 00:53:48+0000,63.1,167.0,22.6,16.949514,56.972633,2.6641376,1419.0,49.74072,8.0
2022-11-20 11:32:56+0000,60.6,167.0,21.7,17.38235,56.67571,2.596217,1382.0,47.470078,6.0
2022-11-21 00:54:12+0000,62.7,167.0,22.4,17.1661,56.824055,2.6399982,1413.0,49.29686,8.0
2022-11-23 22:24:22+0000,63.0,167.0,22.5,17.343403,56.702427,2.6470542,1418.0,49.4266,8.0
2022-11-26 23:52:01+0000,63.4,167.0,22.7,17.319786,56.718628,2.6648803,1423.0,49.754375,8.0
2022-11-27 16:24:19+0000,62.9,167.0,22.5,17.40341,56.661263,2.640844,1416.0,49.312412,8.0
2022-11-28 11:43:25+0000,62.9,167.0,22.5,17.349356,56.69834,2.6425977,1416.0,49.344658,8.0
2022-11-29 00:01:23+0000,62.9,167.0,22.5,17.122328,56.854084,2.6499634,1416.0,49.480095,8.0
2022-12-04 22:24:55+0000,62.9,167.0,22.5,17.435843,56.63901,2.6397917,1416.0,49.293064,8.0
2022-12-07 00:48:56+0000,62.9,167.0,22.5,17.662868,56.483273,2.6324263,1416.0,49.15763,8.0
2022-12-08 15:35:51+0000,62.9,167.0,22.5,17.252058,56.765087,2.6457543,1416.0,49.402702,8.0
2022-12-10 17:03:47+0000,62.6,167.0,22.4,16.845915,57.0437,2.6460638,1412.0,49.40839,7.0
2022-12-12 00:07:52+0000,62.6,167.0,22.4,16.91109,56.998993,2.6439595,1412.0,49.369698,7.0
2022-12-14 21:54:52+0000,62.6,167.0,22.4,17.03058,56.917023,2.6401012,1412.0,49.298756,7.0
2022-12-15 22:06:35+0000,62.6,167.0,22.4,17.084892,56.879765,2.6383476,1412.0,49.26651,7.0
2022-12-17 11:47:44+0000,62.6,167.0,22.4,16.867641,57.028797,2.6453624,1412.0,49.395493,7.0
2022-12-19 00:26:22+0000,62.6,167.0,22.4,17.139206,56.842506,2.6365938,1412.0,49.23426,7.0
2022-12-19 10:18:38+0000,62.6,167.0,22.4,17.226107,56.78289,2.6337879,1412.0,49.182667,7.0
2022-12-21 01:18:19+0000,62.6,167.0,22.4,16.889366,57.013893,2.644661,1412.0,49.382595,7.0
2022-12-21 12:33:46+0000,61.7,167.0,22.1,16.353231,57.381683,2.6231418,1398.0,48.986916,7.0
2022-12-25 20:39:33+0000,62.6,167.0,22.4,17.953903,56.283623,2.610288,1412.0,48.75057,7.0
2022-12-26 10:49:13+0000,61.7,167.0,22.1,17.290024,56.739044,2.5933285,1398.0,48.43873,7.0
2022-12-30 22:34:39+0000,62.2,167.0,22.3,16.648142,57.179375,2.6352527,1406.0,49.209602,7.0
2023-01-02 17:36:58+0000,61.7,167.0,22.1,16.606716,57.207794,2.6150746,1398.0,48.83858,7.0
2023-01-04 00:58:25+0000,62.3,167.0,22.3,17.014355,56.928154,2.627784,1407.0,49.072273,7.0
2023-01-07 00:39:58+0000,62.6,167.0,22.4,17.117481,56.857407,2.6372952,1412.0,49.24716,7.0
2023-01-08 19:19:12+0000,62.6,167.0,22.4,16.791603,57.08096,2.6478176,1412.0,49.44064,7.0
2023-01-11 00:07:41+0000,62.6,167.0,22.4,16.954542,56.969185,2.6425564,1412.0,49.3439,7.0
2023-01-13 01:22:13+0000,62.6,167.0,22.4,16.856777,57.03625,2.645713,1412.0,49.401943,7.0
2023-01-14 00:38:12+0000,62.6,167.0,22.4,16.94368,56.976635,2.6429071,1412.0,49.35035,7.0
2023-01-16 01:44:35+0000,62.6,167.0,22.4,16.98713,56.94683,2.6415043,1412.0,49.32455,7.0
2023-01-16 23:33:22+0000,62.6,167.0,22.4,17.182657,56.8127,2.6351907,1412.0,49.208466,7.0
2023-01-18 23:36:34+0000,63.2,167.0,22.6,17.482191,56.607216,2.6510568,1420.0,49.5002,8.0
2023-01-22 20:12:42+0000,62.2,167.0,22.3,16.713737,57.134377,2.6331482,1406.0,49.17091,7.0
2023-01-26 00:13:15+0000,62.7,167.0,22.4,17.176945,56.816616,2.6396475,1413.0,49.29041,8.0
2023-01-26 23:47:30+0000,62.7,167.0,22.4,17.23117,56.779415,2.6378937,1413.0,49.258163,8.0
2023-01-27 12:05:31+0000,62.0,167.0,22.2,17.491522,56.600815,2.5996833,1403.0,48.555573,7.0
2023-01-31 00:24:43+0000,62.9,167.0,22.5,18.300707,56.045715,2.6117322,1416.0,48.777122,8.0
2023-02-01 12:46:49+0000,62.3,167.0,22.3,17.166843,56.823547,2.6228838,1398.0,48.982174,7.0
2023-02-02 01:53:59+0000,63.0,167.0,22.5,17.904356,56.31761,2.628826,1409.0,49.09143,8.0
2023-02-04 02:35:46+0000,62.7,167.0,22.4,16.959719,56.965633,2.6466725,1404.0,49.419582,8.0
2023-02-05 02:19:34+0000,62.7,167.0,22.4,16.905493,57.00283,2.6484263,1404.0,49.45183,8.0
2023-02-06 01:42:08+0000,62.7,167.0,22.4,17.035637,56.913555,2.6442173,1404.0,49.37444,8.0
2023-02-07 05:27:06+0000,62.1,167.0,22.2,17.046928,56.905807,2.6181798,1395.0,48.895676,7.0
2023-02-07 17:54:43+0000,62.1,167.0,22.2,16.915527,56.99595,2.6223886,1395.0,48.97307,7.0
2023-02-09 02:53:03+0000,62.7,167.0,22.4,17.675508,56.4746,2.6235235,1404.0,48.993935,8.0
2023-02-10 03:02:10+0000,62.7,167.0,22.4,18.868492,55.656216,2.5849416,1404.0,48.284515,8.0
2023-02-13 01:47:12+0000,62.1,167.0,22.2,17.397331,56.665432,2.606956,1395.0,48.6893,7.0
2023-02-14 22:52:19+0000,62.1,167.0,22.2,16.411825,57.341488,2.6385229,1395.0,49.269733,7.0
2023-02-16 01:56:56+0000,62.6,167.0,22.4,16.845596,57.043922,2.6460743,1403.0,49.40858,8.0
2023-02-18 01:15:35+0000,62.7,167.0,22.4,18.185238,56.124928,2.6070385,1404.0,48.69082,8.0
2023-02-19 02:04:05+0000,62.4,167.0,22.3,16.659847,57.171345,2.6434746,1400.0,49.360783,8.0
2023-02-19 16:31:11+0000,62.4,167.0,22.3,16.823309,57.05921,2.6382134,1400.0,49.26404,8.0
2023-02-20 17:22:29+0000,61.8,167.0,22.1,16.57952,57.226448,2.6202428,1391.0,48.933613,7.0
2023-02-23 13:33:19+0000,61.8,167.0,22.1,16.810589,57.067936,2.6128774,1391.0,48.79818,7.0
2023-02-25 23:18:29+0000,61.8,167.0,22.1,16.92062,56.992455,2.60937,1391.0,48.733685,7.0
2023-02-28 01:37:09+0000,60.6,167.0,21.7,17.601961,56.525055,2.5892124,1373.0,47.343998,7.0
2023-03-01 16:11:17+0000,60.9,167.0,21.8,17.776785,56.405125,2.5966194,1377.0,47.47732,7.0
2023-03-01 20:24:06+0000,60.9,167.0,21.8,17.667358,56.48019,2.6001267,1377.0,47.54045,7.0
2023-03-02 11:12:43+0000,60.9,167.0,21.8,17.645473,56.495205,2.6008282,1377.0,47.553078,7.0
2023-03-03 20:58:26+0000,60.5,167.0,21.6,17.67181,56.47714,2.5826514,1371.0,47.225903,7.0
2023-03-04 18:10:48+0000,60.5,167.0,21.6,17.209185,56.7945,2.5973828,1371.0,47.491062,7.0
2023-03-07 00:54:11+0000,60.5,167.0,21.6,17.13208,56.847393,2.599838,1371.0,47.53525,7.0
2023-03-10 11:32:15+0000,60.5,167.0,21.6,18.057331,56.212673,2.5703754,1371.0,47.00494,7.0
2023-03-11 14:13:55+0000,61.7,167.0,22.1,16.551287,57.245815,2.6168387,1389.0,48.871017,7.0
2023-03-14 00:02:53+0000,62.2,167.0,22.3,16.636889,57.187096,2.635614,1397.0,49.216244,7.0
2023-03-15 00:14:42+0000,61.6,167.0,22.0,17.880753,56.333805,2.570293,1388.0,48.015163,7.0
2023-03-16 00:11:16+0000,61.3,167.0,21.9,15.916058,57.681583,2.6197066,1383.0,48.923748,7.0
2023-03-16 23:42:17+0000,61.3,167.0,21.9,15.893871,57.696804,2.620408,1383.0,48.93665,7.0
2023-03-19 12:54:51+0000,60.8,167.0,21.8,17.868494,56.342213,2.589357,1376.0,47.3466,7.0
2023-03-20 23:38:12+0000,61.9,167.0,22.1,16.49781,57.2825,2.6271548,1392.0,49.060703,7.0
2023-03-22 23:18:25+0000,61.9,167.0,22.1,16.311058,57.410614,2.6331174,1392.0,49.170338,7.0
2023-03-23 19:04:24+0000,61.3,167.0,21.9,15.871686,57.712025,2.6211095,1383.0,48.949547,7.0
2023-03-26 01:12:05+0000,61.9,167.0,22.1,16.333029,57.395542,2.6324158,1392.0,49.15744,7.0
2023-03-26 23:34:25+0000,61.9,167.0,22.1,16.431898,57.327717,2.629259,1392.0,49.099396,7.0
2023-03-29 13:27:31+0000,60.9,167.0,21.8,17.525106,56.577778,2.6046865,1377.0,47.622524,7.0
2023-03-30 11:47:27+0000,60.9,167.0,21.8,17.809612,56.382607,2.5955672,1377.0,47.45838,7.0
2023-04-08 22:23:45+0000,62.7,167.0,22.4,17.415222,56.653156,2.6319413,1404.0,49.148716,8.0
2023-04-09 12:17:57+0000,61.8,167.0,22.1,16.722563,57.128323,2.6156833,1391.0,48.849773,7.0
2023-04-09 23:27:58+0000,62.4,167.0,22.3,16.463694,57.30591,2.649788,1400.0,49.476868,8.0
2023-04-10 23:40:45+0000,62.4,167.0,22.3,16.507282,57.276005,2.648385,1400.0,49.451073,8.0
2023-04-11 23:41:56+0000,62.4,167.0,22.3,16.594463,57.216198,2.645579,1400.0,49.39948,8.0
2023-04-12 22:51:16+0000,61.9,167.0,22.1,17.640299,56.498756,2.5906773,1392.0,48.38998,7.0
2023-04-13 23:40:57+0000,62.4,167.0,22.3,16.888693,57.014355,2.636109,1400.0,49.22535,8.0
2023-04-14 23:15:28+0000,61.7,167.0,22.1,16.452097,57.31386,2.6199954,1389.0,48.92906,7.0
2023-04-16 00:04:57+0000,62.5,167.0,22.4,16.88343,57.017967,2.6405654,1401.0,49.30729,8.0
2023-04-18 23:49:35+0000,62.5,167.0,22.4,17.80823,56.383553,2.6107523,1401.0,48.759106,8.0
2023-04-19 23:14:16+0000,63.0,167.0,22.5,17.925943,56.302803,2.6281245,1409.0,49.078533,8.0
2023-04-20 12:18:28+0000,62.2,167.0,22.3,17.030457,56.917107,2.622987,1397.0,48.98407,7.0
2023-04-20 23:25:05+0000,62.2,167.0,22.3,17.052322,56.902107,2.6222856,1397.0,48.971172,7.0
2023-04-21 18:04:34+0000,61.7,167.0,22.1,16.385971,57.359222,2.6220999,1389.0,48.96776,7.0
2023-04-22 16:34:14+0000,61.7,167.0,22.1,16.57333,57.230698,2.6161373,1389.0,48.85812,7.0
2023-04-23 23:02:18+0000,62.4,167.0,22.3,16.823309,57.05921,2.6382134,1400.0,49.26404,8.0
2023-04-24 23:58:57+0000,62.4,167.0,22.3,16.790617,57.08164,2.6392658,1400.0,49.28339,8.0
2023-04-25 12:17:17+0000,62.0,167.0,22.2,16.898941,57.007324,2.6186337,1394.0,48.904022,7.0
2023-04-25 23:36:35+0000,62.5,167.0,22.4,18.21079,56.1074,2.5977747,1401.0,48.52048,8.0
2023-04-26 21:00:17+0000,62.5,167.0,22.4,16.92695,56.988113,2.6391625,1401.0,49.281494,8.0
2023-04-27 16:25:25+0000,61.6,167.0,22.0,16.180752,57.500004,2.6243074,1388.0,49.008347,7.0
2023-04-28 15:08:18+0000,62.1,167.0,22.2,16.532276,57.258858,2.6346648,1395.0,49.19879,7.0
2023-04-28 23:06:18+0000,62.1,167.0,22.2,16.357075,57.379047,2.6402767,1395.0,49.30198,7.0
2023-04-29 23:01:49+0000,63.0,167.0,22.5,17.634514,56.502724,2.6375945,1409.0,49.252663,8.0
2023-05-01 17:12:53+0000,62.4,167.0,22.3,18.370745,55.99767,2.5884078,1400.0,48.348248,8.0
2023-05-03 15:35:12+0000,61.9,167.0,22.1,17.936905,56.295284,2.5812073,1392.0,48.21585,7.0
2023-05-04 16:37:24+0000,61.9,167.0,22.1,16.563723,57.237286,2.6250503,1392.0,49.022007,7.0
2023-05-05 21:43:00+0000,62.8,167.0,22.5,16.986853,56.947018,2.6500769,1406.0,49.482178,8.0
2023-05-07 23:47:20+0000,62.4,167.0,22.3,16.81241,57.066685,2.638564,1400.0,49.270493,8.0
2023-05-09 20:35:57+0000,62.4,167.0,22.3,17.150232,56.83494,2.627691,1400.0,49.070564,8.0
2023-05-10 16:23:36+0000,61.7,167.0,22.1,16.352907,57.381905,2.623152,1389.0,48.987103,7.0
2023-05-11 22:52:16+0000,62.4,167.0,22.3,16.921385,56.99193,2.6350567,1400.0,49.206,8.0
2023-05-12 23:34:12+0000,62.4,167.0,22.3,17.03036,56.91717,2.6315494,1400.0,49.141506,8.0
2023-05-14 12:44:14+0000,61.9,167.0,22.1,18.28844,56.05413,2.5699835,1392.0,48.00947,7.0
2023-05-15 10:18:15+0000,61.9,167.0,22.1,16.83836,57.048885,2.6162817,1392.0,48.860775,7.0
2023-05-15 15:32:44+0000,61.9,167.0,22.1,18.299425,56.046593,2.5696328,1392.0,48.003025,7.0
2023-05-21 00:08:37+0000,61.5,167.0,22.0,17.75503,56.420048,2.5700452,1386.0,48.010612,7.0
2023-05-24 12:59:43+0000,61.5,167.0,22.0,16.715681,57.13304,2.6030152,1386.0,48.61684,7.0
2023-05-25 11:24:36+0000,60.8,167.0,21.8,17.747929,56.424923,2.593215,1376.0,47.416042,7.0
2023-05-28 23:17:30+0000,61.3,167.0,21.9,16.049173,57.590267,2.6154976,1383.0,48.84636,7.0
2023-05-29 23:29:27+0000,61.3,167.0,21.9,16.115732,57.54461,2.613393,1383.0,48.807663,7.0
2023-05-31 00:21:43+0000,61.3,167.0,21.9,15.993709,57.628315,2.6172514,1383.0,48.878605,7.0
2023-06-01 23:15:35+0000,61.9,167.0,22.1,16.300072,57.41815,2.6334682,1392.0,49.17679,7.0
2023-06-03 15:46:01+0000,61.9,167.0,22.1,16.629637,57.19207,2.6229458,1392.0,48.98331,7.0
2023-06-04 00:00:30+0000,62.2,167.0,22.3,17.981583,56.264633,2.5924723,1397.0,48.422985,7.0
2023-06-04 17:50:26+0000,61.6,167.0,22.0,17.207375,56.795742,2.5916882,1388.0,48.40857,7.0
2023-06-05 13:03:37+0000,61.6,167.0,22.0,16.83205,57.053215,2.6036136,1388.0,48.627842,7.0
2023-06-06 11:06:55+0000,61.6,167.0,22.0,16.280102,57.43185,2.6211507,1388.0,48.950306,7.0
2023-06-07 00:26:40+0000,62.4,167.0,22.3,16.866898,57.02931,2.6368105,1400.0,49.238247,8.0
2023-06-07 10:44:08+0000,61.3,167.0,21.9,17.091915,56.874947,2.5825276,1383.0,48.240128,7.0
2023-06-08 12:23:39+0000,61.3,167.0,21.9,17.7464,56.42597,2.5618339,1383.0,47.859623,7.0
2023-06-12 14:04:11+0000,61.3,167.0,21.9,16.59273,57.21739,2.5983112,1383.0,48.530346,7.0
2023-06-15 23:15:52+0000,62.9,167.0,22.5,17.770658,56.40933,2.6289291,1407.0,49.093327,8.0
2023-06-17 11:45:23+0000,61.6,167.0,22.0,17.980103,56.26565,2.5671363,1388.0,47.95712,7.0
2023-06-19 15:28:01+0000,62.5,167.0,22.4,16.70935,57.137386,2.6461773,1401.0,49.41048,8.0
2023-06-21 00:41:44+0000,63.3,167.0,22.6,17.34683,56.700073,2.6597326,1413.0,49.659725,8.0
2023-06-21 17:47:55+0000,62.2,167.0,22.3,16.77901,57.0896,2.6310542,1397.0,49.1324,7.0
2023-06-23 12:08:43+0000,62.2,167.0,22.3,17.391228,56.669617,2.6114125,1397.0,48.771244,7.0
2023-06-25 14:35:08+0000,62.2,167.0,22.3,16.56036,57.239594,2.638069,1397.0,49.261387,7.0
2023-06-29 13:12:45+0000,64.1,167.0,22.9,18.541252,55.8807,2.6543477,1425.0,49.560707,8.0
2023-06-30 12:04:01+0000,64.1,167.0,22.9,18.647337,55.807926,2.6508403,1425.0,49.496216,8.0
2023-06-30 22:53:18+0000,65.3,167.0,23.4,19.273117,55.378643,2.6801171,1443.0,50.03454,10.0
2023-07-01 20:03:57+0000,65.3,167.0,23.4,19.450146,55.2572,2.6741545,1443.0,49.924904,10.0
2023-07-02 23:46:18+0000,64.6,167.0,23.1,18.208271,56.109127,2.686451,1432.0,50.151005,9.0
